source;target;date;origin;destination
2;1277;1752-9-18;Berlin, Berlin (state), Germany, Europe;Unknown
2;271;1752-9-2;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;377;1752-9-23;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;293;1752-9-25;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
322;377;1752-9-26;Berlin, Berlin (state), Germany, Europe;Unknown
2;293;1752-9-29;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;206;1752-9-29;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;293;1752-9-4;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;321;1752-9-5;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;459;1752-9-5;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;501;1752-9-5;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;87;1752-9-5;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;1212;1752-9-6;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
179;2;1752-9-7;Greater London, England, United Kingdom, Europe;Unknown
2;146;1752-9-8;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;119;1752-9-9;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
87;2;1752-9-9;Kosel, Rendsburg-Eckernförde district, Schleswig-Holstein (state), Germany, Europe;Unknown
2;87;1753-1-1;Unknown;Unknown
2;327;1753-1-1;Unknown;Unknown
2;87;1753-1-1;Unknown;Unknown
2;327;1753-1-1;Unknown;Unknown
77;361;1753-1-10;Paris, Ville de Paris (department), Île-de-France, France, Europe;Dijon, Côte-d'Or, Bourgogne, France, Europe
2;1278;1753-1-10;Unknown;Unknown
304;2;1753-1-10;Unknown;Unknown
323;334;1753-1-12;Montbéliard, Doubs (department), Franche-Comté, France, Europe;Unknown
324;84;1753-1-12;Montbéliard, Doubs (department), Franche-Comté, France, Europe;Riquewihr, Haut-Rhin, Alsace, France, Europe
2;119;1753-1-13;Berlin, Berlin (state), Germany, Europe;Unknown
2;355;1753-1-13;Berlin, Berlin (state), Germany, Europe;Unknown
2;328;1753-1-13;Berlin, Berlin (state), Germany, Europe;Unknown
305;332;1753-1-15;Unknown;Unknown
87;2;1753-1-15;Unknown;Unknown
2;174;1753-1-15;Unknown;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;327;1753-1-15;Unknown;Unknown
2;327;1753-1-15;Unknown;Unknown
2;293;1753-1-15;Unknown;Unknown
2;293;1753-1-15;Unknown;Unknown
2;293;1753-1-15;Unknown;Unknown
2;119;1753-1-15;Unknown;Unknown
2;48;1753-1-16;Berlin, Berlin (state), Germany, Europe;Unknown
2;283;1753-1-16;Berlin, Berlin (state), Germany, Europe;Unknown
2;316;1753-1-17;Unknown;Unknown
2;316;1753-1-17;Unknown;Unknown
2;316;1753-1-17;Unknown;Unknown
321;377;1753-1-17;Paris, Ville de Paris (department), Île-de-France, France, Europe;Mâcon, Saône-et-Loire, Bourgogne, France, Europe
325;84;1753-1-17;Strasbourg, Bas-Rhin (department), Alsace, France, Europe;Riquewihr, Haut-Rhin, Alsace, France, Europe
326;84;1753-1-17;Strasbourg, Bas-Rhin (department), Alsace, France, Europe;Unknown
327;306;1753-1-19;Versailles, Yvelines (department), Île-de-France, France, Europe;Unknown
324;84;1753-1-19;Riquewihr, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;315;1753-1-2;Unknown;Unknown
84;326;1753-1-20;Riquewihr, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;316;1753-1-23;Unknown;Unknown
2;316;1753-1-23;Unknown;Unknown
2;316;1753-1-23;Unknown;Unknown
324;323;1753-1-23;Unknown;Unknown
84;324;1753-1-24;Unknown;Unknown
2;332;1753-1-26;Berlin, Berlin (state), Germany, Europe;Unknown
2;1279;1753-1-26;Berlin, Berlin (state), Germany, Europe;Unknown
26;2;1753-1-26;Unknown;Unknown
2;324;1753-1-27;Unknown;Unknown
2;327;1753-1-27;Unknown;Unknown
2;87;1753-1-27;Unknown;Unknown
2;1280;1753-1-28;Berlin, Berlin (state), Germany, Europe;Unknown
2;558;1753-1-28;Unknown;Unknown
2;355;1753-1-29;Unknown;Unknown
2;355;1753-1-29;Unknown;Unknown
328;2;1753-1-30;Unknown;Unknown
327;306;1753-1-4;Berlin, Berlin (state), Germany, Europe;Unknown
2;327;1753-1-5;Unknown;Unknown
2;24;1753-1-5;Berlin, Berlin (state), Germany, Europe;Unknown
2;316;1753-1-7;Unknown;Unknown
2;304;1753-1-8;Unknown;Unknown
119;289;1753-1-8;Unknown;Unknown
2;119;1753-10-1;Unknown;Unknown
2;353;1753-10-1;Strasbourg, Bas-Rhin (department), Alsace, France, Europe;Unknown
2;146;1753-10-10;Unknown;Unknown
295;112;1753-10-12;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
295;304;1753-10-12;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;1281;1753-10-14;Vosges (department), Lorraine, France, Europe;Unknown
2;119;1753-10-14;Unknown;Unknown
84;323;1753-10-14;Unknown;Unknown
2;353;1753-10-15;Unknown;Unknown
329;2;1753-10-20;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;119;1753-10-22;Unknown;Unknown
2;119;1753-10-23;Unknown;Unknown
2;1212;1753-10-23;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;1281;1753-10-24;Unknown;Unknown
2;309;1753-10-26;[unknown location], near Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;119;1753-10-26;Unknown;Unknown
2;146;1753-10-30;[unknown location], near Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;119;1753-10-30;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
303;448;1753-10-31;Colmar, Haut-Rhin (department), Alsace, France, Europe;Strasbourg, Bas-Rhin, Alsace, France, Europe
84;323;1753-10-31;Riquewihr, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;119;1753-10-5;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;1281;1753-10-5;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
303;84;1753-10-6;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
84;323;1753-10-7;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;119;1753-10-9;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
323;84;1753-10-9;Montbéliard, Doubs (department), Franche-Comté, France, Europe;Unknown
323;84;1753-11-10;Montbéliard, Doubs (department), Franche-Comté, France, Europe;Unknown
2;448;1753-11-10;Unknown;Unknown
2;294;1753-11-10;Unknown;Unknown
146;2;1753-11-10;Unknown;Unknown
2;26;1753-11-11;Colmar, Haut-Rhin (department), Alsace, France, Europe;Rouen, Seine-Maritime, Haute-Normandie, France, Europe
294;2;1753-11-12;Unknown;Unknown
2;119;1753-11-13;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;448;1753-11-14;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;1282;1753-11-15;Unknown;Unknown
2;119;1753-11-18;Colmar, Haut-Rhin (department), Alsace, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;119;1753-11-20;Colmar, Haut-Rhin (department), Alsace, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
321;89;1753-11-20;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;1283;1753-11-21;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;294;1753-11-21;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;1281;1753-11-21;Unknown;Unknown
2;348;1753-11-23;Unknown;Unknown
2;146;1753-11-24;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;119;1753-11-24;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;119;1753-11-27;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
89;1189;1753-11-27;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;The Hague, South Holland, Netherlands, Europe
2;288;1753-11-29;Colmar, Haut-Rhin (department), Alsace, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
294;2;1753-11-3;Unknown;Unknown
2;119;1753-11-30;Colmar, Haut-Rhin (department), Alsace, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;558;1753-11-9;[unknown location], near Colmar, Haut-Rhin (department), Alsace, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;288;1753-12-11;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;119;1753-12-11;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;294;1753-12-14;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;119;1753-12-14;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
84;323;1753-12-16;Riquewihr, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;119;1753-12-18;Colmar, Haut-Rhin (department), Alsace, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;119;1753-12-20;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;119;1753-12-20;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;146;1753-12-21;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
330;247;1753-12-21;Unknown;Unknown
2;48;1753-12-23;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
294;2;1753-12-24;Unknown;Unknown
2;119;1753-12-25;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;299;1753-12-25;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;294;1753-12-26;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
331;330;1753-12-26;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;1189;1753-12-28;Colmar, Haut-Rhin (department), Alsace, France, Europe;The Hague, South Holland, Netherlands, Europe
2;221;1753-12-30;Unknown;Unknown
2;207;1753-12-30;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;119;1753-12-30;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;299;1753-12-30;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;183;1753-12-30;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;119;1753-12-30;Colmar, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;448;1753-12-31;Colmar, Haut-Rhin (department), Alsace, France, Europe;Strasbourg, Bas-Rhin, Alsace, France, Europe
2;448;1753-12-31;Unknown;Strasbourg, Bas-Rhin, Alsace, France, Europe
2;1281;1753-12-4;Colmar, Haut-Rhin (department), Alsace, France, Europe;Strasbourg, Bas-Rhin, Alsace, France, Europe
2;119;1753-12-4;Colmar, Haut-Rhin (department), Alsace, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;119;1753-12-9;Colmar, Haut-Rhin (department), Alsace, France, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;48;1753-2-1;Unknown;Unknown
2;1212;1753-2-1;Berlin, Berlin (state), Germany, Europe;Unknown
2;327;1753-2-1;Unknown;Unknown
2;146;1753-2-10;Unknown;Unknown
306;327;1753-2-10;Berlin, Berlin (state), Germany, Europe;Unknown
84;326;1753-2-10;Strasbourg, Bas-Rhin (department), Alsace, France, Europe;Riquewihr, Haut-Rhin, Alsace, France, Europe
2;89;1753-2-10;Unknown;Unknown
2;355;1753-2-10;Berlin, Berlin (state), Germany, Europe;Unknown
84;324;1753-2-12;Riquewihr, Haut-Rhin (department), Alsace, France, Europe;Unknown
324;84;1753-2-14;Montbéliard, Doubs (department), Franche-Comté, France, Europe;Unknown
2;1284;1753-2-15;Unknown;Unknown
2;293;1753-2-15;Unknown;Unknown
2;89;1753-2-16;Berlin, Berlin (state), Germany, Europe;Unknown
2;348;1753-2-17;Berlin, Berlin (state), Germany, Europe;Unknown
326;84;1753-2-18;Unknown;Unknown
2;1212;1753-2-20;Berlin, Berlin (state), Germany, Europe;Dresden, Saxony, Germany, Europe
293;142;1753-2-20;Berlin, Berlin (state), Germany, Europe;Unknown
332;2;1753-2-21;Bern, canton of Bern, Switzerland, Europe;Unknown
333;334;1753-2-21;Berlin, Berlin (state), Germany, Europe;Unknown
295;112;1753-2-22;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
323;84;1753-2-25;Montbéliard, Doubs (department), Franche-Comté, France, Europe;Unknown
2;146;1753-2-26;Berlin, Berlin (state), Germany, Europe;Unknown
2;1212;1753-2-27;Berlin, Berlin (state), Germany, Europe;Dresden, Saxony, Germany, Europe
2;89;1753-2-28;Unknown;Unknown
334;323;1753-2-28;Stuttgart, Stuttgart district, Baden-Württemberg (state), Germany, Europe;Unknown
2;355;1753-2-3;Berlin, Berlin (state), Germany, Europe;Unknown
2;304;1753-2-3;Berlin, Berlin (state), Germany, Europe;Unknown
84;324;1753-2-5;Riquewihr, Haut-Rhin (department), Alsace, France, Europe;Unknown
2;327;1753-2-5;Unknown;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;355;1753-2-6;Berlin, Berlin (state), Germany, Europe;Unknown
295;112;1753-2-6;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
84;324;1753-2-7;Montbéliard, Doubs (department), Franche-Comté, France, Europe;Unknown
183;119;1753-2-8;Unknown;Unknown
295;304;1753-3-10;Unknown;Unknown
221;119;1753-3-10;Unknown;Unknown
2;87;1753-3-11;Berlin, Berlin (state), Germany, Europe;Unknown
2;355;1753-3-12;Unknown;Unknown
2;87;1753-3-12;Berlin, Berlin (state), Germany, Europe;Unknown
87;2;1753-3-15;Unknown;Unknown
2;119;1753-3-15;Berlin, Berlin (state), Germany, Europe;Unknown
2;317;1753-3-15;Berlin, Berlin (state), Germany, Europe;Unknown
84;2;1753-3-19;Unknown;Unknown
2;183;1753-3-20;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
304;2;1753-3-22;Unknown;Unknown
84;323;1753-3-22;Riquewihr, Haut-Rhin (department), Alsace, France, Europe;Unknown
146;88;1753-3-24;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;89;1753-3-25;Unknown;Unknown
2;327;1753-3-25;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
324;323;1753-3-28;Unknown;Unknown
323;84;1753-3-29;Montbéliard, Doubs (department), Franche-Comté, France, Europe;Unknown
119;295;1753-3-3;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;381;1753-3-30;Leipzig, Leipzig district, Saxony (state), Germany, Europe;Unknown
2;1212;1753-3-30;Leipzig, Leipzig district, Saxony (state), Germany, Europe;Dresden, Saxony, Germany, Europe
2;316;1753-3-4;Unknown;Unknown
2;304;1753-3-4;Berlin, Berlin (state), Germany, Europe;Unknown
2;316;1753-3-4;Unknown;Unknown
324;323;1753-3-6;Unknown;Unknown
326;1285;1753-3-6;Unknown;Unknown
323;334;1753-3-8;Montbéliard, Doubs (department), Franche-Comté, France, Europe;Unknown
2;293;1753-4-10;Leipzig, Leipzig district, Saxony (state), Germany, Europe;Unknown
87;336;1753-4-11;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Frankfurt am Main, Hesse, Germany, Europe
87;107;1753-4-12;Unknown;Unknown
185;2;1753-4-14;The Hague, South Holland (province), Netherlands, Europe;Unknown
317;112;1753-4-14;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
87;338;1753-4-15;Unknown;Unknown
2;327;1753-4-18;Unknown;Unknown
2;194;1753-4-18;Leipzig, Leipzig district, Saxony (state), Germany, Europe;Unknown
335;339;1753-4-18;Leipzig, Leipzig district, Saxony (state), Germany, Europe;Unknown
2;1284;1753-4-19;Unknown;Unknown
87;2;1753-4-19;Unknown;Unknown
324;84;1753-4-20;Montbéliard, Doubs (department), Franche-Comté, France, Europe;Riquewihr, Haut-Rhin, Alsace, France, Europe
336;337;1753-4-20;Unknown;Unknown
337;87;1753-4-21;Unknown;Unknown
107;87;1753-4-24;Unknown;Unknown
84;326;1753-4-24;Strasbourg, Bas-Rhin (department), Alsace, France, Europe;Unknown
2;1284;1753-4-25;Gotha, Erfurt district, Thuringia (state), Germany, Europe;Unknown
2;87;1753-4-28;Gotha, Erfurt district, Thuringia (state), Germany, Europe;Unknown
321;89;1753-4-28;Paris, Ville de Paris (department), Île-de-France, France, Europe;Potsdam, Brandenburg, Germany, Europe
336;87;1753-4-29;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
112;2;1753-4-3;Berlin, Berlin (state), Germany, Europe;Unknown
2;304;1753-4-30;Unknown;Unknown
326;84;1753-4-30;Strasbourg, Bas-Rhin (department), Alsace, France, Europe;Unknown
338;119;1753-4-30;Unknown;Unknown
2;1286;1753-4-30;Unknown;Unknown
2;119;1753-4-4;Leipzig, Leipzig district, Saxony (state), Germany, Europe;Paris, Ville de Paris (department), Île-de-France, France, Europe
2;1284;1753-4-4;Unknown;Unknown
339;335;1753-4-4;Leipzig, Leipzig district, Saxony (state), Germany, Europe;Unknown
2;304;1753-4-4;Leipzig, Leipzig district, Saxony (state), Germany, Europe;Unknown
340;1287;1753-4-4;Unknown;Unknown
2;1284;1753-4-6;Unknown;Unknown
338;87;1753-5-1;Unknown;Unknown
119;338;1753-5-12;Unknown;Unknown
338;87;1753-5-13;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;146;1753-5-15;Unknown;Unknown
24;2;1753-5-15;Unknown;Unknown
87;338;1753-5-16;Unknown;Unknown
323;324;1753-5-16;Unknown;Unknown
324;84;1753-5-16;Montbéliard, Doubs (department), Franche-Comté, France, Europe;Unknown
2;293;1753-5-17;Gotha, Erfurt district, Thuringia (state), Germany, Europe;Unknown
2;304;1753-5-18;Gotha, Erfurt district, Thuringia (state), Germany, Europe;Unknown
84;324;1753-5-2;Riquewihr, Haut-Rhin (department), Alsace, France, Europe;Unknown
247;256;1753-5-20;Unknown;Unknown
87;336;1753-5-22;Unknown;Unknown
317;112;1753-5-25;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
2;89;1753-5-26;Unknown;Unknown
2;87;1753-5-26;[unknown location], near Kassel, Kassel district, Hesse (state), Germany, Europe;Unknown
293;2;1753-5-26;Berlin, Berlin (state), Germany, Europe;Unknown
326;84;1753-5-26;Strasbourg, Bas-Rhin (department), Alsace, France, Europe;Unknown
2;354;1753-5-28;Wabern, near Kassel, Kassel district, Hesse (state), Germany, Europe;Unknown
2;294;1753-5-28;Vabern, near Kassel, Kassel district, Hesse (state), Germany, Europe;Unknown
336;337;1753-5-28;Frankfurt am Main, Darmstadt district, Hesse (state), Germany, Europe;Unknown
336;341;1753-5-29;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
84;326;1753-5-30;Riquewihr, Haut-Rhin (department), Alsace, France, Europe;Unknown
295;1288;1753-5-4;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
336;337;1753-5-6;Unknown;Unknown
304;2;1753-5-9;Unknown;Unknown
336;2;1753-6-1;Frankfurt am Main, Darmstadt district, Hesse (state), Germany, Europe;Unknown
119;338;1753-6-1;Paris, Ville de Paris (department), Île-de-France, France, Europe;Unknown
87;336;1753-6-1;Frankfurt am Main, Darmstadt district, Hesse (state), Germany, Europe;Unknown
119;221;1753-6-11;Frankfurt am Main, Darmstadt district, Hesse (state), Germany, Europe;Unknown
119;87;1753-6-11;"Frankfurt am Main, Darmstadt district, Hesse (state), Germany,
                     Europe";Unknown
119;338;1753-6-11;Frankfurt am Main, Darmstadt district, Hesse (state), Germany, Europe;Unknown
341;336;1753-6-11;Berlin, Berlin (state), Germany, Europe;Unknown
342;387;1753-6-15;Frankfurt am Main, Darmstadt district, Hesse (state), Germany, Europe;Unknown
2;337;1753-6-15;Unknown;Unknown
30;556;1753-6-15;Unknown;Unknown
87;2;1753-6-16;Kassel, Kassel district, Hesse (state), Germany, Europe;Unknown
338;87;1753-6-16;Unknown;Unknown
336;341;1753-6-16;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
342;387;1753-6-16;Frankfurt am Main, Darmstadt district, Hesse (state), Germany, Europe;Unknown
2;336;1753-6-18;Unknown;Unknown
317;119;1753-6-18;Frankfurt am Main, Darmstadt district, Hesse (state), Germany, Europe;Unknown
336;2;1753-6-18;Unknown;Unknown
119;317;1753-6-19;Unknown;Unknown
317;336;1753-6-19;Potsdam, Potsdam district, Brandenburg (state), Germany, Europe;Unknown
2;107;1753-6-20;"Frankfurt am Main, Darmstadt district, Hesse (state), Germany,
                     Europe";Unknown
2;119;1753-6-20;Unknown;Unknown
119;207;1753-6-20;Unknown;Unknown
343;336;1753-6-20;Unknown;Unknown
2;336;1753-6-21;Unknown;Unknown
119;87;1753-6-21;Frankfurt am Main, Darmstadt district, Hesse (state), Germany, Europe;Unknown
